-3.107674, -4.742914, 7.163452, 0
-3.086126, -4.692636, 7.153875, 0
-3.136404, -4.778827, 7.173028, 0
-3.110068, -4.726154, 7.170634, 0
-3.129222, -4.721366, 7.129933, 0
-3.138798, -4.721366, 7.208941, 0
-3.160346, -4.809951, 7.117962, 0
-3.098097, -4.718972, 7.244854, 0
-3.143587, -4.735731, 7.199365, 0
-3.112462, -4.771644, 7.187394, 0
-3.119645, -4.788404, 7.211336, 0
-3.136404, -4.671088, 7.225701, 0
-3.131616, -4.695030, 7.287950, 0
-3.145981, -4.678270, 7.192182, 0
-3.112462, -4.668694, 7.182605, 0
-3.134010, -4.726154, 7.144298, 0
-2.995146, -4.709395, 7.177817, 0
-3.102885, -4.695030, 7.299921, 0
-3.052607, -4.649539, 7.264008, 0
-3.016694, -4.750096, 7.187394, 0
-3.088520, -4.699818, 7.271191, 0
-3.153164, -4.699818, 7.146692, 0
-3.114856, -4.690241, 7.149086, 0
-3.165135, -4.723760, 7.264008, 0
-3.141193, -4.745308, 7.127539, 0
-3.100491, -4.709395, 7.120356, 0
-3.119645, -4.745308, 7.127539, 0
-3.059790, -4.817134, 7.158663, 0
-3.016694, -4.764462, 7.125144, 0
-2.992752, -4.752491, 7.101202, 0
-2.990358, -4.762067, 7.170634, 0
-2.999935, -4.793192, 7.117962, 0
-3.016694, -4.809951, 7.137115, 0
-3.035848, -4.853047, 7.216124, 0
-3.090914, -4.805163, 7.141904, 0
-2.999935, -4.778827, 7.177817, 0
-2.987964, -4.797980, 7.161057, 0
-3.004723, -4.747702, 7.094019, 0
-3.081338, -4.793192, 7.182605, 0
-3.031059, -4.762067, 7.103596, 0
-3.066972, -4.790798, 7.184999, 0
-3.090914, -4.685453, 7.165846, 0
-3.040636, -4.714183, 7.151481, 0
-3.057395, -4.716578, 7.168240, 0
-3.050213, -4.757279, 7.204153, 0
-3.040636, -4.704607, 7.180211, 0
-3.069367, -4.797980, 7.187394, 0
-3.090914, -4.627992, 7.163452, 0
-3.100491, -4.740520, 7.158663, 0
-3.057395, -4.723760, 7.220912, 0
-3.081338, -4.781221, 7.211336, 0
-3.098097, -4.654328, 7.273585, 0
-3.107674, -4.704607, 7.225701, 0
-3.019088, -4.716578, 7.247249, 0
-3.062184, -4.730943, 7.237672, 0
-3.074155, -4.711789, 7.196970, 0
-3.112462, -4.716578, 7.268796, 0
-3.086126, -4.764462, 7.192182, 0
-3.035848, -4.776433, 7.235278, 0
-3.021482, -4.738125, 7.225701, 0
-3.043030, -4.759673, 7.287950, 0
-3.028665, -4.718972, 7.275979, 0
-3.062184, -4.733337, 7.141904, 0
-3.095703, -4.730943, 7.259220, 0
-3.011906, -4.774038, 7.184999, 0
-3.047819, -4.776433, 7.256825, 0
-3.055001, -4.687847, 7.259220, 0
-3.093309, -4.747702, 7.333440, 0
-3.050213, -4.742914, 7.244854, 0
-2.999935, -4.699818, 7.230489, 0
-3.009511, -4.738125, 7.280767, 0
-3.019088, -4.675876, 7.247249, 0
-3.014300, -4.675876, 7.206547, 0
-3.009511, -4.668694, 7.211336, 0
-2.985569, -4.738125, 7.240066, 0
-2.995146, -4.750096, 7.151481, 0
-3.052607, -4.666299, 7.127539, 0
-3.045424, -4.690241, 7.283162, 0
-3.066972, -4.695030, 7.204153, 0
-3.055001, -4.733337, 7.237672, 0
-3.050213, -4.718972, 7.247249, 0
-3.035848, -4.745308, 7.146692, 0
-3.023877, -4.759673, 7.240066, 0
-2.992752, -4.740520, 7.295133, 0
-2.995146, -4.771644, 7.242460, 0
-3.002329, -4.795586, 7.326257, 0
-2.968810, -4.721366, 7.204153, 0
-2.968810, -4.723760, 7.237672, 0
-2.954445, -4.757279, 7.230489, 0
-2.956839, -4.781221, 7.216124, 0
-3.014300, -4.740520, 7.273585, 0
-2.961627, -4.778827, 7.132327, 0
-2.925714, -4.728549, 7.223307, 0
-2.961627, -4.771644, 7.211336, 0
-2.923320, -4.730943, 7.165846, 0
-2.928109, -4.671088, 7.302315, 0
-2.949656, -4.711789, 7.259220, 0
-2.971204, -4.675876, 7.252037, 0
-3.050213, -4.711789, 7.252037, 0
-2.978387, -4.692636, 7.309498, 0
-2.959233, -4.673482, 7.307104, 0
-2.975993, -4.697424, 7.220912, 0
-3.023877, -4.675876, 7.309498, 0
-3.031059, -4.707001, 7.146692, 0
-3.059790, -4.704607, 7.299921, 0
-3.023877, -4.750096, 7.249643, 0
-3.110068, -4.726154, 7.096414, 0
-3.112462, -4.733337, 7.163452, 0
-3.107674, -4.699818, 7.266402, 0
-3.124433, -4.697424, 7.319075, 0
-3.095703, -4.695030, 7.223307, 0
-3.088520, -4.766856, 7.177817, 0
-3.095703, -4.697424, 7.201759, 0
-2.999935, -4.718972, 7.117962, 0
-3.071761, -4.702212, 7.204153, 0
-3.045424, -4.690241, 7.194576, 0
-3.093309, -4.702212, 7.146692, 0
-3.031059, -4.735731, 7.132327, 0
-2.999935, -4.718972, 7.256825, 0
-2.985569, -4.721366, 7.206547, 0
-2.978387, -4.774038, 7.175423, 0
-3.016694, -4.726154, 7.232883, 0
-3.059790, -4.711789, 7.199365, 0
-3.069367, -4.738125, 7.161057, 0
-3.086126, -4.776433, 7.204153, 0
-3.066972, -4.738125, 7.225701, 0
-3.038242, -4.680665, 7.168240, 0
-3.088520, -4.707001, 7.211336, 0
-3.002329, -4.762067, 7.259220, 0
-3.004723, -4.750096, 7.180211, 0
-3.028665, -4.663905, 7.204153, 0
-3.002329, -4.730943, 7.211336, 0
-3.050213, -4.759673, 7.230489, 0
-2.971204, -4.704607, 7.237672, 0
-3.031059, -4.781221, 7.273585, 0
-3.086126, -4.726154, 7.153875, 0
-3.002329, -4.738125, 7.247249, 0
-2.978387, -4.788404, 7.216124, 0
-3.045424, -4.726154, 7.237672, 0
-2.964022, -4.795586, 7.153875, 0
-3.002329, -4.795586, 7.218518, 0
-2.980781, -4.735731, 7.201759, 0
-2.949656, -4.809951, 7.273585, 0
-2.916138, -4.805163, 7.225701, 0
-2.894590, -4.752491, 7.273585, 0
-2.930503, -4.678270, 7.268796, 0
-3.112462, -4.754885, 7.230489, 0
-3.004723, -4.802769, 7.223307, 0
-2.937685, -4.774038, 7.196970, 0
-3.004723, -4.742914, 7.225701, 0
-3.047819, -4.750096, 7.201759, 0
-2.980781, -4.805163, 7.058106, 0
-2.944868, -4.797980, 7.237672, 0
-3.004723, -4.726154, 7.117962, 0
-2.985569, -4.702212, 7.187394, 0
-3.057395, -4.829105, 7.256825, 0
-3.009511, -4.790798, 7.201759, 0
-3.047819, -4.774038, 7.247249, 0
-3.031059, -4.781221, 7.297527, 0
-2.995146, -4.766856, 7.235278, 0
-3.055001, -4.726154, 7.165846, 0
-3.007117, -4.802769, 7.115568, 0
-2.978387, -4.774038, 7.314286, 0
-3.064578, -4.774038, 7.204153, 0
-2.997540, -4.759673, 7.242460, 0
-3.028665, -4.742914, 7.287950, 0
-3.047819, -4.790798, 7.192182, 0
-3.035848, -4.797980, 7.206547, 0
-3.023877, -4.707001, 7.199365, 0
-2.985569, -4.738125, 7.141904, 0
-3.023877, -4.752491, 7.175423, 0
-2.997540, -4.781221, 7.292738, 0
-3.026271, -4.644751, 7.201759, 0
-2.997540, -4.757279, 7.319075, 0
-2.961627, -4.683059, 7.187394, 0
-2.985569, -4.697424, 7.278373, 0
-2.956839, -4.726154, 7.189788, 0
-2.987964, -4.735731, 7.235278, 0
-3.088520, -4.678270, 7.242460, 0
-2.985569, -4.702212, 7.175423, 0
-3.043030, -4.762067, 7.287950, 0
-2.961627, -4.757279, 7.304709, 0
-2.995146, -4.766856, 7.283162, 0
-3.035848, -4.786009, 7.271191, 0
-2.971204, -4.774038, 7.256825, 0
-3.069367, -4.795586, 7.153875, 0
-3.043030, -4.757279, 7.240066, 0
-3.086126, -4.759673, 7.086837, 0
-3.066972, -4.754885, 7.204153, 0
-2.999935, -4.764462, 7.180211, 0
-3.028665, -4.723760, 7.163452, 0
-3.007117, -4.745308, 7.252037, 0
-3.011906, -4.771644, 7.115568, 0
-3.095703, -4.704607, 7.189788, 0
-3.043030, -4.776433, 7.192182, 0
-3.052607, -4.807557, 7.189788, 0
-2.975993, -4.730943, 7.225701, 0
-3.064578, -4.774038, 7.134721, 0
-2.925714, -4.750096, 7.211336, 0
-2.925714, -4.721366, 7.153875, 0
-3.011906, -4.752491, 7.127539, 0
-2.990358, -4.766856, 7.223307, 0
-3.031059, -4.680665, 7.307104, 0
-3.057395, -4.709395, 7.252037, 0
-3.028665, -4.656722, 7.182605, 0
-3.038242, -4.774038, 7.139510, 0
-3.007117, -4.680665, 7.158663, 0
-3.076549, -4.699818, 7.189788, 0
-3.045424, -4.771644, 7.151481, 0
